1027	 3  9  8  2 
1028	 3  9  8  3 
1029	 3  9  8  4 
1030	 3  9  8  5 
1031	 3  9  8  6 
1032	 3  9  8  7 
1033	 3  9  8  8 
1034	 3  9  9  1 
1035	 3  9  9  2 
1036	 3  9  9  3 
1037	 3  9  9  4 
1038	 3  9  9  5 
1039	 3  9  9  6 
1040	 3  9  9  7 
1041	 3  9  9  8 
1042	 3  10  4  1 
1043	 3  10  4  2 
1044	 3  10  4  3 
1045	 3  10  4  4 
1046	 3  10  4  5 
1047	 3  10  4  6 
1048	 3  10  4  7 
1049	 3  10  4  8 
1050	 3  10  4  9 
1051	 3  10  5  1 
1052	 3  10  5  2 
1053	 3  10  5  3 
1054	 3  10  5  4 
1055	 3  10  5  5 
1056	 3  10  5  6 
1057	 3  10  5  7 
1058	 3  10  5  8 
1059	 3  10  5  9 
1060	 3  10  6  1 
1061	 3  10  6  2 
1062	 3  10  6  3 
1063	 3  10  6  4 
1064	 3  10  6  5 
1065	 3  10  6  6 
1066	 3  10  6  7 
1067	 3  10  6  8 
1068	 3  10  6  9 
1069	 3  10  7  1 
1070	 3  10  7  2 
1071	 3  10  7  3 
1072	 3  10  7  4 
1073	 3  10  7  5 
1074	 3  10  7  6 
1075	 3  10  7  7 
1076	 3  10  7  8 
1077	 3  10  7  9 
1078	 3  10  8  1 
1079	 3  10  8  2 
1080	 3  10  8  3 
1081	 3  10  8  4 
1082	 3  10  8  5 
1083	 3  10  8  6 
1084	 3  10  8  7 
1085	 3  10  8  8 
1086	 3  10  8  9 
1087	 3  10  9  1 
1088	 3  10  9  2 
1089	 3  10  9  3 
1090	 3  10  9  4 
1091	 3  10  9  5 
1092	 3  10  9  6 
1093	 3  10  9  7 
1094	 3  10  9  8 
1095	 3  10  9  9 
1096	 3  11  4  1 
1097	 3  11  4  2 
1098	 3  11  4  3 
1099	 3  11  4  4 
1100	 3  11  4  5 
1101	 3  11  4  6 
1102	 3  11  4  7 
1103	 3  11  4  8 
1104	 3  11  4  9 
1105	 3  11  4  10 
1106	 3  11  5  1 
1107	 3  11  5  2 
1108	 3  11  5  3 
1109	 3  11  5  4 
1110	 3  11  5  5 
1111	 3  11  5  6 
1112	 3  11  5  7 
1113	 3  11  5  8 
1114	 3  11  5  9 
1115	 3  11  5  10 
1116	 3  11  6  1 
1117	 3  11  6  2 
1118	 3  11  6  3 
1119	 3  11  6  4 
1120	 3  11  6  5 
1121	 3  11  6  6 
1122	 3  11  6  7 
1123	 3  11  6  8 
1124	 3  11  6  9 
1125	 3  11  6  10 
1126	 3  11  7  1 
1127	 3  11  7  2 
1128	 3  11  7  3 
1129	 3  11  7  4 
1130	 3  11  7  5 
1131	 3  11  7  6 
1132	 3  11  7  7 
1133	 3  11  7  8 
1134	 3  11  7  9 
1135	 3  11  7  10 
1136	 3  11  8  1 
1137	 3  11  8  2 
1138	 3  11  8  3 
1139	 3  11  8  4 
1140	 3  11  8  5 
1141	 3  11  8  6 
1142	 3  11  8  7 
1143	 3  11  8  8 
1144	 3  11  8  9 
1145	 3  11  8  10 
1146	 3  11  9  1 
1147	 3  11  9  2 
1148	 3  11  9  3 
1149	 3  11  9  4 
1150	 3  11  9  5 
1151	 3  11  9  6 
1152	 3  11  9  7 
1153	 3  11  9  8 
1154	 3  11  9  9 
1155	 3  11  9  10 
1156	 4  2  5  1 
1157	 4  2  6  1 
1158	 4  2  7  1 
1159	 4  2  8  1 
1160	 4  2  9  1 
1161	 4  3  5  1 
1162	 4  3  5  2 
1163	 4  3  6  1 
1164	 4  3  6  2 
1165	 4  3  7  1 
1166	 4  3  7  2 
1167	 4  3  8  1 
1168	 4  3  8  2 
1169	 4  3  9  1 
1170	 4  3  9  2 
1171	 4  4  5  1 
1172	 4  4  5  2 
1173	 4  4  5  3 
1174	 4  4  6  1 
1175	 4  4  6  2 
1176	 4  4  6  3 
1177	 4  4  7  1 
1178	 4  4  7  2 
1179	 4  4  7  3 
1180	 4  4  8  1 
1181	 4  4  8  2 
1182	 4  4  8  3 
1183	 4  4  9  1 
1184	 4  4  9  2 
1185	 4  4  9  3 
1186	 4  5  5  1 
1187	 4  5  5  2 
1188	 4  5  5  3 
1189	 4  5  5  4 
1190	 4  5  6  1 
1191	 4  5  6  2 
1192	 4  5  6  3 
1193	 4  5  6  4 
1194	 4  5  7  1 
1195	 4  5  7  2 
1196	 4  5  7  3 
1197	 4  5  7  4 
1198	 4  5  8  1 
1199	 4  5  8  2 
1200	 4  5  8  3 
1201	 4  5  8  4 
1202	 4  5  9  1 
1203	 4  5  9  2 
1204	 4  5  9  3 
1205	 4  5  9  4 
1206	 4  6  5  1 
1207	 4  6  5  2 
1208	 4  6  5  3 
1209	 4  6  5  4 
1210	 4  6  5  5 
1211	 4  6  6  1 
1212	 4  6  6  2 
1213	 4  6  6  3 
1214	 4  6  6  4 
1215	 4  6  6  5 
1216	 4  6  7  1 
1217	 4  6  7  2 
1218	 4  6  7  3 
1219	 4  6  7  4 
1220	 4  6  7  5 
1221	 4  6  8  1 
1222	 4  6  8  2 
1223	 4  6  8  3 
1224	 4  6  8  4 
1225	 4  6  8  5 
1226	 4  6  9  1 
1227	 4  6  9  2 
1228	 4  6  9  3 
1229	 4  6  9  4 
1230	 4  6  9  5 
1231	 4  7  5  1 
1232	 4  7  5  2 
1233	 4  7  5  3 
1234	 4  7  5  4 
1235	 4  7  5  5 
1236	 4  7  5  6 
1237	 4  7  6  1 
1238	 4  7  6  2 
1239	 4  7  6  3 
1240	 4  7  6  4 
1241	 4  7  6  5 
1242	 4  7  6  6 
1243	 4  7  7  1 
1244	 4  7  7  2 
1245	 4  7  7  3 
1246	 4  7  7  4 
1247	 4  7  7  5 
1248	 4  7  7  6 
1249	 4  7  8  1 
1250	 4  7  8  2 
1251	 4  7  8  3 
1252	 4  7  8  4 
1253	 4  7  8  5 
1254	 4  7  8  6 
1255	 4  7  9  1 
1256	 4  7  9  2 
1257	 4  7  9  3 
1258	 4  7  9  4 
1259	 4  7  9  5 
1260	 4  7  9  6 
1261	 4  8  5  1 
1262	 4  8  5  2 
1263	 4  8  5  3 
1264	 4  8  5  4 
1265	 4  8  5  5 
1266	 4  8  5  6 
1267	 4  8  5  7 
1268	 4  8  6  1 
1269	 4  8  6  2 
1270	 4  8  6  3 
1271	 4  8  6  4 
1272	 4  8  6  5 
1273	 4  8  6  6 
1274	 4  8  6  7 
1275	 4  8  7  1 
1276	 4  8  7  2 
1277	 4  8  7  3 
1278	 4  8  7  4 
1279	 4  8  7  5 
1280	 4  8  7  6 
1281	 4  8  7  7 
1282	 4  8  8  1 
1283	 4  8  8  2 
1284	 4  8  8  3 
1285	 4  8  8  4 
1286	 4  8  8  5 
1287	 4  8  8  6 
1288	 4  8  8  7 
1289	 4  8  9  1 
1290	 4  8  9  2 
1291	 4  8  9  3 
1292	 4  8  9  4 
1293	 4  8  9  5 
1294	 4  8  9  6 
1295	 4  8  9  7 
1296	 4  9  5  1 
1297	 4  9  5  2 
1298	 4  9  5  3 
1299	 4  9  5  4 
1300	 4  9  5  5 
1301	 4  9  5  6 
1302	 4  9  5  7 
1303	 4  9  5  8 
1304	 4  9  6  1 
1305	 4  9  6  2 
1306	 4  9  6  3 
1307	 4  9  6  4 
1308	 4  9  6  5 
1309	 4  9  6  6 
1310	 4  9  6  7 
1311	 4  9  6  8 
1312	 4  9  7  1 
1313	 4  9  7  2 
1314	 4  9  7  3 
1315	 4  9  7  4 
1316	 4  9  7  5 
1317	 4  9  7  6 
1318	 4  9  7  7 
1319	 4  9  7  8 
1320	 4  9  8  1 
1321	 4  9  8  2 
1322	 4  9  8  3 
1323	 4  9  8  4 
1324	 4  9  8  5 
1325	 4  9  8  6 
1326	 4  9  8  7 
1327	 4  9  8  8 
1328	 4  9  9  1 
1329	 4  9  9  2 
1330	 4  9  9  3 
1331	 4  9  9  4 
1332	 4  9  9  5 
1333	 4  9  9  6 
1334	 4  9  9  7 
1335	 4  9  9  8 
1336	 4  10  5  1 
1337	 4  10  5  2 
1338	 4  10  5  3 
1339	 4  10  5  4 
1340	 4  10  5  5 
1341	 4  10  5  6 
1342	 4  10  5  7 
1343	 4  10  5  8 
1344	 4  10  5  9 
1345	 4  10  6  1 
1346	 4  10  6  2 
1347	 4  10  6  3 
1348	 4  10  6  4 
1349	 4  10  6  5 
1350	 4  10  6  6 
1351	 4  10  6  7 
1352	 4  10  6  8 
1353	 4  10  6  9 
1354	 4  10  7  1 
1355	 4  10  7  2 
1356	 4  10  7  3 
1357	 4  10  7  4 
1358	 4  10  7  5 
1359	 4  10  7  6 
1360	 4  10  7  7 
1361	 4  10  7  8 
1362	 4  10  7  9 
1363	 4  10  8  1 
1364	 4  10  8  2 
1365	 4  10  8  3 
1366	 4  10  8  4 
1367	 4  10  8  5 
1368	 4  10  8  6 
1369	 4  10  8  7 
1370	 4  10  8  8 
1371	 4  10  8  9 
1372	 4  10  9  1 
1373	 4  10  9  2 
1374	 4  10  9  3 
1375	 4  10  9  4 
1376	 4  10  9  5 
1377	 4  10  9  6 
1378	 4  10  9  7 
1379	 4  10  9  8 
1380	 4  10  9  9 
1381	 4  11  5  1 
1382	 4  11  5  2 
1383	 4  11  5  3 
1384	 4  11  5  4 
1385	 4  11  5  5 
1386	 4  11  5  6 
1387	 4  11  5  7 
1388	 4  11  5  8 
1389	 4  11  5  9 
1390	 4  11  5  10 
1391	 4  11  6  1 
1392	 4  11  6  2 
1393	 4  11  6  3 
1394	 4  11  6  4 
1395	 4  11  6  5 
1396	 4  11  6  6 
1397	 4  11  6  7 
1398	 4  11  6  8 
1399	 4  11  6  9 
1400	 4  11  6  10 
1401	 4  11  7  1 
1402	 4  11  7  2 
1403	 4  11  7  3 
1404	 4  11  7  4 
1405	 4  11  7  5 
1406	 4  11  7  6 
1407	 4  11  7  7 
1408	 4  11  7  8 
1409	 4  11  7  9 
1410	 4  11  7  10 
1411	 4  11  8  1 
1412	 4  11  8  2 
1413	 4  11  8  3 
1414	 4  11  8  4 
1415	 4  11  8  5 
1416	 4  11  8  6 
1417	 4  11  8  7 
1418	 4  11  8  8 
1419	 4  11  8  9 
1420	 4  11  8  10 
1421	 4  11  9  1 
1422	 4  11  9  2 
1423	 4  11  9  3 
1424	 4  11  9  4 
1425	 4  11  9  5 
1426	 4  11  9  6 
1427	 4  11  9  7 
1428	 4  11  9  8 
1429	 4  11  9  9 
1430	 4  11  9  10 
1431	 5  2  6  1 
1432	 5  2  7  1 
1433	 5  2  8  1 
1434	 5  2  9  1 
1435	 5  3  6  1 
1436	 5  3  6  2 
1437	 5  3  7  1 
1438	 5  3  7  2 
1439	 5  3  8  1 
1440	 5  3  8  2 
1441	 5  3  9  1 
1442	 5  3  9  2 
1443	 5  4  6  1 
1444	 5  4  6  2 
1445	 5  4  6  3 
1446	 5  4  7  1 
1447	 5  4  7  2 
1448	 5  4  7  3 
1449	 5  4  8  1 
1450	 5  4  8  2 
1451	 5  4  8  3 
1452	 5  4  9  1 
1453	 5  4  9  2 
1454	 5  4  9  3 
1455	 5  5  6  1 
1456	 5  5  6  2 
1457	 5  5  6  3 
1458	 5  5  6  4 
1459	 5  5  7  1 
1460	 5  5  7  2 
1461	 5  5  7  3 
1462	 5  5  7  4 
1463	 5  5  8  1 
1464	 5  5  8  2 
1465	 5  5  8  3 
1466	 5  5  8  4 
1467	 5  5  9  1 
1468	 5  5  9  2 
1469	 5  5  9  3 
1470	 5  5  9  4 
1471	 5  6  6  1 
1472	 5  6  6  2 
1473	 5  6  6  3 
1474	 5  6  6  4 
1475	 5  6  6  5 
1476	 5  6  7  1 
1477	 5  6  7  2 
1478	 5  6  7  3 
1479	 5  6  7  4 
1480	 5  6  7  5 
1481	 5  6  8  1 
1482	 5  6  8  2 
1483	 5  6  8  3 
1484	 5  6  8  4 
1485	 5  6  8  5 
1486	 5  6  9  1 
1487	 5  6  9  2 
1488	 5  6  9  3 
1489	 5  6  9  4 
1490	 5  6  9  5 
1491	 5  7  6  1 
1492	 5  7  6  2 
1493	 5  7  6  3 
1494	 5  7  6  4 
1495	 5  7  6  5 
1496	 5  7  6  6 
1497	 5  7  7  1 
1498	 5  7  7  2 
1499	 5  7  7  3 
1500	 5  7  7  4 
1501	 5  7  7  5 
1502	 5  7  7  6 
1503	 5  7  8  1 
1504	 5  7  8  2 
1505	 5  7  8  3 
1506	 5  7  8  4 
1507	 5  7  8  5 
1508	 5  7  8  6 
1509	 5  7  9  1 
1510	 5  7  9  2 
1511	 5  7  9  3 
1512	 5  7  9  4 
1513	 5  7  9  5 
1514	 5  7  9  6 
1515	 5  8  6  1 
1516	 5  8  6  2 
1517	 5  8  6  3 
1518	 5  8  6  4 
1519	 5  8  6  5 
1520	 5  8  6  6 
1521	 5  8  6  7 
1522	 5  8  7  1 
1523	 5  8  7  2 
1524	 5  8  7  3 
1525	 5  8  7  4 
1526	 5  8  7  5 
1527	 5  8  7  6 
1528	 5  8  7  7 
1529	 5  8  8  1 
1530	 5  8  8  2 
1531	 5  8  8  3 
1532	 5  8  8  4 
1533	 5  8  8  5 
1534	 5  8  8  6 
1535	 5  8  8  7 
1536	 5  8  9  1 
1537	 5  8  9  2 
1538	 5  8  9  3 
1539	 5  8  9  4 
1540	 5  8  9  5 
1541	 5  8  9  6 
1542	 5  8  9  7 
1543	 5  9  6  1 
1544	 5  9  6  2 
1545	 5  9  6  3 
1546	 5  9  6  4 
1547	 5  9  6  5 
1548	 5  9  6  6 
1549	 5  9  6  7 
1550	 5  9  6  8 
1551	 5  9  7  1 
1552	 5  9  7  2 
1553	 5  9  7  3 
1554	 5  9  7  4 
1555	 5  9  7  5 
1556	 5  9  7  6 
1557	 5  9  7  7 
1558	 5  9  7  8 
1559	 5  9  8  1 
1560	 5  9  8  2 
1561	 5  9  8  3 
1562	 5  9  8  4 
1563	 5  9  8  5 
1564	 5  9  8  6 
1565	 5  9  8  7 
1566	 5  9  8  8 
1567	 5  9  9  1 
1568	 5  9  9  2 
1569	 5  9  9  3 
1570	 5  9  9  4 
1571	 5  9  9  5 
1572	 5  9  9  6 
1573	 5  9  9  7 
1574	 5  9  9  8 
1575	 5  10  6  1 
1576	 5  10  6  2 
1577	 5  10  6  3 
1578	 5  10  6  4 
1579	 5  10  6  5 
1580	 5  10  6  6 
1581	 5  10  6  7 
1582	 5  10  6  8 
1583	 5  10  6  9 
1584	 5  10  7  1 
1585	 5  10  7  2 
1586	 5  10  7  3 
1587	 5  10  7  4 
1588	 5  10  7  5 
1589	 5  10  7  6 
1590	 5  10  7  7 
1591	 5  10  7  8 
1592	 5  10  7  9 
1593	 5  10  8  1 
1594	 5  10  8  2 
1595	 5  10  8  3 
1596	 5  10  8  4 
1597	 5  10  8  5 
1598	 5  10  8  6 
1599	 5  10  8  7 
1600	 5  10  8  8 
1601	 5  10  8  9 
1602	 5  10  9  1 
1603	 5  10  9  2 
1604	 5  10  9  3 
1605	 5  10  9  4 
1606	 5  10  9  5 
1607	 5  10  9  6 
1608	 5  10  9  7 
1609	 5  10  9  8 
1610	 5  10  9  9 
1611	 5  11  6  1 
1612	 5  11  6  2 
1613	 5  11  6  3 
1614	 5  11  6  4 
1615	 5  11  6  5 
1616	 5  11  6  6 
1617	 5  11  6  7 
1618	 5  11  6  8 
1619	 5  11  6  9 
1620	 5  11  6  10 
1621	 5  11  7  1 
1622	 5  11  7  2 
1623	 5  11  7  3 
1624	 5  11  7  4 
1625	 5  11  7  5 
1626	 5  11  7  6 
1627	 5  11  7  7 
1628	 5  11  7  8 
1629	 5  11  7  9 
1630	 5  11  7  10 
1631	 5  11  8  1 
1632	 5  11  8  2 
1633	 5  11  8  3 
1634	 5  11  8  4 
1635	 5  11  8  5 
1636	 5  11  8  6 
1637	 5  11  8  7 
1638	 5  11  8  8 
1639	 5  11  8  9 
1640	 5  11  8  10 
1641	 5  11  9  1 
1642	 5  11  9  2 
1643	 5  11  9  3 
1644	 5  11  9  4 
1645	 5  11  9  5 
1646	 5  11  9  6 
1647	 5  11  9  7 
1648	 5  11  9  8 
1649	 5  11  9  9 
1650	 5  11  9  10 
1651	 6  2  7  1 
1652	 6  2  8  1 
1653	 6  2  9  1 
1654	 6  3  7  1 
1655	 6  3  7  2 
1656	 6  3  8  1 
1657	 6  3  8  2 
1658	 6  3  9  1 
1659	 6  3  9  2 
1660	 6  4  7  1 
1661	 6  4  7  2 
1662	 6  4  7  3 
1663	 6  4  8  1 
1664	 6  4  8  2 
1665	 6  4  8  3 
1666	 6  4  9  1 
1667	 6  4  9  2 
1668	 6  4  9  3 
1669	 6  5  7  1 
1670	 6  5  7  2 
1671	 6  5  7  3 
1672	 6  5  7  4 
1673	 6  5  8  1 
1674	 6  5  8  2 
1675	 6  5  8  3 
1676	 6  5  8  4 
1677	 6  5  9  1 
1678	 6  5  9  2 
1679	 6  5  9  3 
1680	 6  5  9  4 
1681	 6  6  7  1 
1682	 6  6  7  2 
1683	 6  6  7  3 
1684	 6  6  7  4 
1685	 6  6  7  5 
1686	 6  6  8  1 
1687	 6  6  8  2 
1688	 6  6  8  3 
1689	 6  6  8  4 
1690	 6  6  8  5 
1691	 6  6  9  1 
1692	 6  6  9  2 
1693	 6  6  9  3 
1694	 6  6  9  4 
1695	 6  6  9  5 
1696	 6  7  7  1 
1697	 6  7  7  2 
1698	 6  7  7  3 
1699	 6  7  7  4 
1700	 6  7  7  5 
1701	 6  7  7  6 
1702	 6  7  8  1 
1703	 6  7  8  2 
1704	 6  7  8  3 
1705	 6  7  8  4 
1706	 6  7  8  5 
1707	 6  7  8  6 
1708	 6  7  9  1 
1709	 6  7  9  2 
1710	 6  7  9  3 
1711	 6  7  9  4 
1712	 6  7  9  5 
1713	 6  7  9  6 
1714	 6  8  7  1 
1715	 6  8  7  2 
1716	 6  8  7  3 
1717	 6  8  7  4 
1718	 6  8  7  5 
1719	 6  8  7  6 
1720	 6  8  7  7 
1721	 6  8  8  1 
1722	 6  8  8  2 
1723	 6  8  8  3 
1724	 6  8  8  4 
1725	 6  8  8  5 
1726	 6  8  8  6 
1727	 6  8  8  7 
1728	 6  8  9  1 
1729	 6  8  9  2 
1730	 6  8  9  3 
1731	 6  8  9  4 
1732	 6  8  9  5 
1733	 6  8  9  6 
1734	 6  8  9  7 
1735	 6  9  7  1 
1736	 6  9  7  2 
1737	 6  9  7  3 
1738	 6  9  7  4 
1739	 6  9  7  5 
1740	 6  9  7  6 
1741	 6  9  7  7 
1742	 6  9  7  8 
1743	 6  9  8  1 
1744	 6  9  8  2 
1745	 6  9  8  3 
1746	 6  9  8  4 
1747	 6  9  8  5 
1748	 6  9  8  6 
1749	 6  9  8  7 
1750	 6  9  8  8 
1751	 6  9  9  1 
1752	 6  9  9  2 
1753	 6  9  9  3 
1754	 6  9  9  4 
1755	 6  9  9  5 
1756	 6  9  9  6 
1757	 6  9  9  7 
1758	 6  9  9  8 
1759	 6  10  7  1 
1760	 6  10  7  2 
1761	 6  10  7  3 
1762	 6  10  7  4 
1763	 6  10  7  5 
1764	 6  10  7  6 
1765	 6  10  7  7 
1766	 6  10  7  8 
1767	 6  10  7  9 
1768	 6  10  8  1 
1769	 6  10  8  2 
1770	 6  10  8  3 
1771	 6  10  8  4 
1772	 6  10  8  5 
1773	 6  10  8  6 
1774	 6  10  8  7 
1775	 6  10  8  8 
1776	 6  10  8  9 
1777	 6  10  9  1 
1778	 6  10  9  2 
1779	 6  10  9  3 
1780	 6  10  9  4 
1781	 6  10  9  5 
1782	 6  10  9  6 
1783	 6  10  9  7 
1784	 6  10  9  8 
1785	 6  10  9  9 
1786	 6  11  7  1 
1787	 6  11  7  2 
1788	 6  11  7  3 
1789	 6  11  7  4 
1790	 6  11  7  5 
1791	 6  11  7  6 
1792	 6  11  7  7 
1793	 6  11  7  8 
1794	 6  11  7  9 
1795	 6  11  7  10 
1796	 6  11  8  1 
1797	 6  11  8  2 
1798	 6  11  8  3 
1799	 6  11  8  4 
1800	 6  11  8  5 
1801	 6  11  8  6 
1802	 6  11  8  7 
1803	 6  11  8  8 
1804	 6  11  8  9 
1805	 6  11  8  10 
1806	 6  11  9  1 
1807	 6  11  9  2 
1808	 6  11  9  3 
1809	 6  11  9  4 
1810	 6  11  9  5 
1811	 6  11  9  6 
1812	 6  11  9  7 
1813	 6  11  9  8 
1814	 6  11  9  9 
1815	 6  11  9  10 
1816	 7  2  8  1 
1817	 7  2  9  1 
1818	 7  3  8  1 
1819	 7  3  8  2 
1820	 7  3  9  1 
1821	 7  3  9  2 
1822	 7  4  8  1 
1823	 7  4  8  2 
1824	 7  4  8  3 
1825	 7  4  9  1 
1826	 7  4  9  2 
1827	 7  4  9  3 
1828	 7  5  8  1 
1829	 7  5  8  2 
1830	 7  5  8  3 
1831	 7  5  8  4 
1832	 7  5  9  1 
1833	 7  5  9  2 
1834	 7  5  9  3 
1835	 7  5  9  4 
1836	 7  6  8  1 
1837	 7  6  8  2 
1838	 7  6  8  3 
1839	 7  6  8  4 
1840	 7  6  8  5 
1841	 7  6  9  1 
1842	 7  6  9  2 
1843	 7  6  9  3 
1844	 7  6  9  4 
1845	 7  6  9  5 
1846	 7  7  8  1 
1847	 7  7  8  2 
1848	 7  7  8  3 
1849	 7  7  8  4 
1850	 7  7  8  5 
1851	 7  7  8  6 
1852	 7  7  9  1 
1853	 7  7  9  2 
1854	 7  7  9  3 
1855	 7  7  9  4 
1856	 7  7  9  5 
1857	 7  7  9  6 
1858	 7  8  8  1 
1859	 7  8  8  2 
1860	 7  8  8  3 
1861	 7  8  8  4 
1862	 7  8  8  5 
1863	 7  8  8  6 
1864	 7  8  8  7 
1865	 7  8  9  1 
1866	 7  8  9  2 
1867	 7  8  9  3 
1868	 7  8  9  4 
1869	 7  8  9  5 
1870	 7  8  9  6 
1871	 7  8  9  7 
1872	 7  9  8  1 
1873	 7  9  8  2 
1874	 7  9  8  3 
1875	 7  9  8  4 
1876	 7  9  8  5 
1877	 7  9  8  6 
1878	 7  9  8  7 
1879	 7  9  8  8 
1880	 7  9  9  1 
1881	 7  9  9  2 
1882	 7  9  9  3 
1883	 7  9  9  4 
1884	 7  9  9  5 
1885	 7  9  9  6 
1886	 7  9  9  7 
1887	 7  9  9  8 
1888	 7  10  8  1 
1889	 7  10  8  2 
1890	 7  10  8  3 
1891	 7  10  8  4 
1892	 7  10  8  5 
1893	 7  10  8  6 
1894	 7  10  8  7 
1895	 7  10  8  8 
1896	 7  10  8  9 
1897	 7  10  9  1 
1898	 7  10  9  2 
1899	 7  10  9  3 
1900	 7  10  9  4 
1901	 7  10  9  5 
1902	 7  10  9  6 
1903	 7  10  9  7 
1904	 7  10  9  8 
1905	 7  10  9  9 
1906	 7  11  8  1 
1907	 7  11  8  2 
1908	 7  11  8  3 
1909	 7  11  8  4 
1910	 7  11  8  5 
1911	 7  11  8  6 
1912	 7  11  8  7 
1913	 7  11  8  8 
1914	 7  11  8  9 
1915	 7  11  8  10 
1916	 7  11  9  1 
1917	 7  11  9  2 
1918	 7  11  9  3 
1919	 7  11  9  4 
1920	 7  11  9  5 
1921	 7  11  9  6 
1922	 7  11  9  7 
1923	 7  11  9  8 
1924	 7  11  9  9 
1925	 7  11  9  10 
1926	 8  2  9  1 
1927	 8  3  9  1 
1928	 8  3  9  2 
1929	 8  4  9  1 
1930	 8  4  9  2 
1931	 8  4  9  3 
1932	 8  5  9  1 
1933	 8  5  9  2 
1934	 8  5  9  3 
1935	 8  5  9  4 
1936	 8  6  9  1 
1937	 8  6  9  2 
1938	 8  6  9  3 
1939	 8  6  9  4 
1940	 8  6  9  5 
1941	 8  7  9  1 
1942	 8  7  9  2 
1943	 8  7  9  3 
1944	 8  7  9  4 
1945	 8  7  9  5 
1946	 8  7  9  6 
1947	 8  8  9  1 
1948	 8  8  9  2 
1949	 8  8  9  3 
1950	 8  8  9  4 
1951	 8  8  9  5 
1952	 8  8  9  6 
1953	 8  8  9  7 
1954	 8  9  9  1 
1955	 8  9  9  2 
1956	 8  9  9  3 
1957	 8  9  9  4 
1958	 8  9  9  5 
1959	 8  9  9  6 
1960	 8  9  9  7 
1961	 8  9  9  8 
1962	 8  10  9  1 
1963	 8  10  9  2 
1964	 8  10  9  3 
1965	 8  10  9  4 
1966	 8  10  9  5 
1967	 8  10  9  6 
1968	 8  10  9  7 
1969	 8  10  9  8 
1970	 8  10  9  9 
1971	 8  11  9  1 
1972	 8  11  9  2 
1973	 8  11  9  3 
1974	 8  11  9  4 
1975	 8  11  9  5 
1976	 8  11  9  6 
1977	 8  11  9  7 
1978	 8  11  9  8 
1979	 8  11  9  9 
1980	 8  11  9  10 ;
